,location,latitude,longitude,elevation,condition,temperature,humidity,pressure,time
810,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,77.63,0.85,1012.6,1534759200
811,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,77.68,0.85,1012.75,1534762800
812,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,76.45,0.88,1013.48,1534766400
813,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,76.08,0.89,1013.35,1534770000
814,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,75.02,0.91,1013.11,1534773600
815,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Partly Cloudy,82.64,0.85,1010.8,1535295600
816,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Partly Cloudy,82.73,0.85,1010.74,1535299200
817,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Partly Cloudy,82.78,0.81,1010.8,1535302800
818,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Partly Cloudy,82.04,0.8,1011.13,1535306400
819,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Partly Cloudy,81.72,0.81,1011.35,1535310000
820,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Partly Cloudy,79.78,0.82,1011.75,1535313600
821,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid,81.61,0.8,1012.27,1535317200
822,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid,83.74,0.75,1012.6,1535320800
823,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid,85.61,0.74,1012.95,1535324400
824,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Partly Cloudy,86.86,0.7,1012.56,1535328000
825,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Partly Cloudy,88.8,0.63,1012.41,1535331600
826,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Partly Cloudy,91.42,0.56,1012,1535335200
827,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Partly Cloudy,92.26,0.56,1011.62,1535338800
828,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Partly Cloudy,96.33,0.46,1011.19,1535342400
829,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Partly Cloudy,95.32,0.47,1010.91,1535346000
830,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Partly Cloudy,94.99,0.49,1010.84,1535349600
831,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid,91.18,0.63,1011.33,1535353200
832,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid,90.14,0.66,1011.53,1535356800
833,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,87.55,0.71,1012.04,1535360400
834,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,82.58,0.77,1012.63,1535364000
835,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,79.68,0.86,1013.48,1535367600
836,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Overcast,75.79,0.95,1013.75,1535371200
837,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,76.85,0.94,1013.66,1535374800
838,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,76.84,0.96,1013.33,1535378400
839,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,73.96,0.89,1013.79,1535900400
840,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,74.08,0.9,1013.32,1535904000
841,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,73.83,0.91,1013.09,1535907600
842,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,72.2,0.95,1012.76,1535911200
843,Tokyo Japan,35.6803997,139.7690174,4.026061058,Overcast,70.57,1,1012.69,1535914800
844,Tokyo Japan,35.6803997,139.7690174,4.026061058,Overcast,70.27,1,1012.69,1535918400
845,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,72.03,0.94,1012.81,1535922000
846,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,72.2,0.96,1012.72,1535925600
847,Tokyo Japan,35.6803997,139.7690174,4.026061058,Possible Light Rain,72,0.95,1013.1,1535929200
848,Tokyo Japan,35.6803997,139.7690174,4.026061058,Possible Light Rain,72.36,0.97,1012.93,1535932800
849,Tokyo Japan,35.6803997,139.7690174,4.026061058,Possible Light Rain,73.94,0.92,1012.75,1535936400
850,Tokyo Japan,35.6803997,139.7690174,4.026061058,Possible Drizzle,74.93,0.9,1012.41,1535940000
851,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,75.52,0.88,1011.84,1535943600
852,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,76.62,0.89,1011.25,1535947200
853,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,77.53,0.85,1010.57,1535950800
854,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,79.06,0.81,1010.21,1535954400
855,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,80.28,0.78,1010.06,1535958000
856,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,80.55,0.76,1010.14,1535961600
857,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,79.35,0.78,1010.21,1535965200
858,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,78.94,0.8,1010.63,1535968800
859,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,78.27,0.82,1011.11,1535972400
860,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,77.35,0.85,1011.15,1535976000
861,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,75.76,0.91,1010.87,1535979600
862,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,75.58,0.91,1010.33,1535983200
863,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid,80.57,0.84,1015.79,1536505200
864,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid,80.41,0.85,1015.56,1536508800
865,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid,79.01,0.82,1015.29,1536512400
866,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Partly Cloudy,78.29,0.91,1015.22,1536516000
867,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid,77.09,0.93,1015.21,1536519600
868,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Partly Cloudy,77.62,0.93,1015.25,1536523200
869,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,76.34,0.94,1015.21,1536526800
870,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Partly Cloudy,77.89,0.89,1015.02,1536530400
871,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,77.69,0.88,1014.76,1536534000
872,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,79.12,0.85,1014.68,1536537600
873,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Partly Cloudy,82.47,0.76,1014.33,1536541200
874,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid,84.48,0.71,1013.9,1536544800
875,Tokyo Japan,35.6803997,139.7690174,4.026061058,Possible Light Rain and Humid,83.97,0.72,1013.51,1536548400
876,Tokyo Japan,35.6803997,139.7690174,4.026061058,Possible Light Rain and Humid,82.71,0.75,1013.19,1536552000
877,Tokyo Japan,35.6803997,139.7690174,4.026061058,Possible Light Rain and Humid,83.66,0.73,1012.88,1536555600
878,Tokyo Japan,35.6803997,139.7690174,4.026061058,Possible Light Rain and Humid,80.99,0.77,1012.77,1536559200
879,Tokyo Japan,35.6803997,139.7690174,4.026061058,Possible Light Rain and Humid,79.11,0.86,1012.76,1536562800
880,Tokyo Japan,35.6803997,139.7690174,4.026061058,Possible Light Rain and Humid,77.76,0.9,1012.87,1536566400
881,Tokyo Japan,35.6803997,139.7690174,4.026061058,Possible Light Rain and Humid,76.17,0.92,1013.02,1536570000
882,Tokyo Japan,35.6803997,139.7690174,4.026061058,Possible Light Rain and Humid,74.78,0.94,1013.24,1536573600
883,Tokyo Japan,35.6803997,139.7690174,4.026061058,Light Rain and Humid,74.3,0.95,1013.53,1536577200
884,Tokyo Japan,35.6803997,139.7690174,4.026061058,Light Rain and Humid,73.13,0.99,1013.62,1536580800
885,Tokyo Japan,35.6803997,139.7690174,4.026061058,Light Rain,71.49,1,1013.93,1536584400
886,Tokyo Japan,35.6803997,139.7690174,4.026061058,Rain,71.57,0.96,1014.24,1536588000
887,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,73.97,0.9,1012.19,1537110000
888,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,76.49,0.83,1011.81,1537113600
889,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,74.34,0.89,1011.42,1537117200
890,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,73.41,0.92,1011.07,1537120800
891,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,72.66,0.95,1010.99,1537124400
892,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,74.19,0.9,1011.02,1537128000
893,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,73.09,0.93,1011.09,1537131600
894,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,76.65,0.82,1011.15,1537135200
895,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,78.24,0.78,1011.23,1537138800
896,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,79.78,0.74,1011.51,1537142400
897,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid,82.15,0.72,1011.27,1537146000
898,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,84.07,0.67,1010.89,1537149600
899,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid,84.03,0.68,1010.62,1537153200
900,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,85.74,0.63,1010.49,1537156800
901,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid,86.42,0.63,1010.49,1537160400
902,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid,84.61,0.7,1010.84,1537164000
903,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid,82.79,0.7,1011.44,1537167600
904,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,82.52,0.69,1012.26,1537171200
905,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,77.03,0.81,1012.99,1537174800
906,Tokyo Japan,35.6803997,139.7690174,4.026061058,Foggy,71.71,0.91,1013.53,1537178400
907,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,71.79,0.97,1013.98,1537182000
908,Tokyo Japan,35.6803997,139.7690174,4.026061058,Possible Light Rain,72.11,0.98,1014.32,1537185600
909,Tokyo Japan,35.6803997,139.7690174,4.026061058,Possible Light Rain,72.24,0.98,1014.49,1537189200
910,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,72.42,0.91,1014.5,1537192800
911,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,75.75,0.78,1016.63,1537714800
912,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,75.71,0.78,1016.35,1537718400
913,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,75.68,0.79,1016.1,1537722000
914,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,75.14,0.8,1015.92,1537725600
915,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,74.13,0.82,1015.95,1537729200
916,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,72.66,0.87,1016.12,1537732800
917,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,73.02,0.86,1016.2,1537736400
918,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,73.22,0.85,1016.2,1537740000
919,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,72.38,0.89,1016.1,1537743600
920,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,73.98,0.83,1016.03,1537747200
921,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,76.11,0.79,1015.72,1537750800
922,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,77.41,0.76,1015.3,1537754400
923,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,80.28,0.73,1014.92,1537758000
924,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,80.05,0.74,1014.55,1537761600
925,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,80.38,0.77,1014.23,1537765200
926,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,81.78,0.75,1014.39,1537768800
927,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,80.22,0.78,1014.57,1537772400
928,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid and Mostly Cloudy,80.57,0.78,1014.89,1537776000
929,Tokyo Japan,35.6803997,139.7690174,4.026061058,Humid,78.95,0.85,1015.21,1537779600
930,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,76.92,0.85,1015.47,1537783200
931,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,77.43,0.83,1015.73,1537786800
932,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,77.53,0.81,1015.59,1537790400
933,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,76.01,0.85,1015.49,1537794000
934,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,75.75,0.86,1015.31,1537797600
935,Tokyo Japan,35.6803997,139.7690174,4.026061058,Rain and Dangerously Windy,77.61,0.93,985.51,1538319600
936,Tokyo Japan,35.6803997,139.7690174,4.026061058,Rain and Dangerously Windy,75.99,0.93,983.88,1538323200
937,Tokyo Japan,35.6803997,139.7690174,4.026061058,Light Rain and Dangerously Windy,75.66,0.92,983.19,1538326800
938,Tokyo Japan,35.6803997,139.7690174,4.026061058,Possible Light Rain and Dangerously Windy,77.64,0.76,982.95,1538330400
939,Tokyo Japan,35.6803997,139.7690174,4.026061058,Dangerously Windy and Mostly Cloudy,78.33,0.72,985.34,1538334000
940,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,78.74,0.69,989.03,1538337600
941,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,79.75,0.64,992.17,1538341200
942,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,79.15,0.7,994.05,1538344800
943,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,80.58,0.67,995.39,1538348400
944,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,82.66,0.62,996.05,1538352000
945,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,83.58,0.6,996.74,1538355600
946,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,84.56,0.59,997.16,1538359200
947,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,88.19,0.47,997.48,1538362800
948,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,86.98,0.46,997.69,1538366400
949,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,88.56,0.4,997.82,1538370000
950,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,84.77,0.46,997.87,1538373600
951,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,82.34,0.51,998.57,1538377200
952,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,81.15,0.51,999.49,1538380800
953,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,79.43,0.47,1000.39,1538384400
954,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,77.27,0.51,1001.18,1538388000
955,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,76.04,0.53,1001.94,1538391600
956,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,75.99,0.52,1003.08,1538395200
957,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,74,0.55,1003.86,1538398800
958,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,74.1,0.58,1004.58,1538402400
959,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,76.23,0.7,1012.2,1538924400
960,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,74.85,0.73,1012.44,1538928000
961,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,74.79,0.71,1012.67,1538931600
962,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,74.49,0.68,1012.83,1538935200
963,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,73.72,0.7,1013.24,1538938800
964,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,73.59,0.73,1013.74,1538942400
965,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,73.08,0.74,1014.2,1538946000
966,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,71.44,0.74,1014.58,1538949600
967,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,71.63,0.74,1014.93,1538953200
968,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,73.01,0.71,1015.17,1538956800
969,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,73.5,0.7,1015.12,1538960400
970,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,72.58,0.71,1014.93,1538964000
971,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,72.42,0.68,1014.72,1538967600
972,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,72.82,0.67,1014.47,1538971200
973,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,73.11,0.66,1014.19,1538974800
974,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,72.75,0.67,1014.23,1538978400
975,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,73.36,0.65,1014.45,1538982000
976,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,72.14,0.69,1014.83,1538985600
977,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,71.93,0.69,1015.18,1538989200
978,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,71.97,0.69,1015.53,1538992800
979,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,72.12,0.65,1015.86,1538996400
980,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,70.61,0.69,1016.2,1539000000
981,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,70.46,0.7,1016.22,1539003600
982,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,70.74,0.72,1016.08,1539007200
983,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,67.22,0.74,1020.57,1539529200
984,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,65.25,0.8,1020.32,1539532800
985,Tokyo Japan,35.6803997,139.7690174,4.026061058,Overcast,64.99,0.75,1020,1539536400
986,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,64.93,0.75,1019.85,1539540000
987,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,64.47,0.81,1019.96,1539543600
988,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,64.08,0.78,1020.2,1539547200
989,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,64.12,0.78,1020.35,1539550800
990,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,63.75,0.77,1020.39,1539554400
991,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,63.65,0.78,1020.32,1539558000
992,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,63.92,0.78,1020.49,1539561600
993,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,65.25,0.74,1020.02,1539565200
994,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,65.83,0.73,1019.34,1539568800
995,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,66.92,0.71,1018.69,1539572400
996,Tokyo Japan,35.6803997,139.7690174,4.026061058,Overcast,67.09,0.67,1018.19,1539576000
997,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,67.45,0.68,1017.73,1539579600
998,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,68.27,0.67,1017.18,1539583200
999,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,67.48,0.72,1017.08,1539586800
1000,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,66.73,0.76,1017.07,1539590400
1001,Tokyo Japan,35.6803997,139.7690174,4.026061058,Overcast,65.84,0.81,1017.25,1539594000
1002,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,65.59,0.82,1017.35,1539597600
1003,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,66.23,0.82,1017.57,1539601200
1004,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,66.3,0.8,1017.61,1539604800
1005,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,66.61,0.76,1017.53,1539608400
1006,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,66.76,0.76,1017.12,1539612000
1007,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,61.5,0.64,1022.38,1540134000
1008,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,61.95,0.66,1022.46,1540137600
1009,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,57.23,0.75,1022.51,1540141200
1010,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,56.7,0.7,1022.77,1540144800
1011,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,55.99,0.72,1022.82,1540148400
1012,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,55.69,0.76,1023.04,1540152000
1013,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,54.73,0.75,1023.22,1540155600
1014,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,57.07,0.68,1023.55,1540159200
1015,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,59.56,0.62,1023.98,1540162800
1016,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,62.01,0.57,1024.49,1540166400
1017,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,65.61,0.55,1024.04,1540170000
1018,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,66.58,0.53,1023.55,1540173600
1019,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,68.32,0.5,1022.85,1540177200
1020,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,68.37,0.48,1022.63,1540180800
1021,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,69.37,0.44,1022.37,1540184400
1022,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,70.33,0.42,1022.5,1540188000
1023,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,70.03,0.38,1022.8,1540191600
1024,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,69.78,0.39,1023.25,1540195200
